Produtos,,,,,,,,,,,,,,,,
Código,Código de barras,Nome,Estoque,Custo,Venda Preço unit.,Data última compra,Percentual % markup da última precificação,UN,Qt mínima estoque,Preço última compra,GRUPO,Códigos de barras/EANS,Observação,Pesável,Tipo de produto,Qt Máxima Estoque
2156,999978787878,EMBALAGEM GIN ACRILICA PEQ,8,"5,5","5,5",,0,UN,0,,INSUMOS E EMBALAGENS,999978787878,EMBALAGEM GIN ACRILICA PEQ ANA SHOPEE,Não,00 - Mercadoria para revenda,0
2004,17252,EMBALAGEM GIN REDONDA,0,"1,79","1,79",,0,UN,0,,INSUMOS E EMBALAGENS,17252,,Não,00 - Mercadoria para revenda,0
2155,854789654654,EMBALAGEM PETISQ. REDONDA 5LUG DESCARTAVEL,0,"2,3","2,3",,0,UN,0,,INSUMOS E EMBALAGENS,854789654654,,Não,00 - Mercadoria para revenda,0
3437,57919191919191,"EMBALAGEM POTE ""G"" REDONDA PLAST. TRANSP. ",25,"0,39","0,4",,0,UN,0,,INSUMOS E EMBALAGENS,57919191919191,,Não,00 - Mercadoria para revenda,0
1558,,"EMBALAGEM POTE ""P"" REDONDA PLAST. TRANSP. ",0,"0,28","0,28",,0,UN,0,,INSUMOS E EMBALAGENS,,,Não,00 - Mercadoria para revenda,0
224,,EMBALAGEM POTE QUADRADO C/ TAMPA PLAST. TRANSP. LACRE 150ML,0,"10,9","1,09",,0,UN,0,,INSUMOS E EMBALAGENS,,,Não,00 - Mercadoria para revenda,0
3453,,EMBALAGEM PP ADESIVO 6X9X3 (P/ MIX OLEAGINOSAS),333,"0,05","0,1",,100,UN,0,,INSUMOS E EMBALAGENS,,,Não,00 - Mercadoria para revenda,0
105186467,,EMBALAGEM SACO CONE INCOLOR 18X30 ,50,"0,34","0,75",,"120,59",UN,0,,INSUMOS E EMBALAGENS,,,Não,00 - Mercadoria para revenda,0
1560,,EMBALAGEM SACO PANETONE TRANSP 30X40X5 (MEGA EMBALAGENS),0,"1,34","1,34",18/12/2024,0,UN,0,,INSUMOS E EMBALAGENS,,,Não,00 - Mercadoria para revenda,0
1051865115,95889,"Embalagem zip Saco Stand Up Transparente Zip 16x22 (pcte100 Uni 76,14)",0,"0,77","0,77",,0,UN,0,,INSUMOS E EMBALAGENS,95889,,Não,00 - Mercadoria para revenda,0
3480,7898941712204,"EMPADA DE FRANGO S/ GLUTEN,LEITE,SOJA 250G LEVESSIA",1,"15,32","24,9",03/02/2026,"62,53",UN,0,,GERAL,7898941712204,"SEM GLUTEN, LACTOSE, CONSERVANTE, SOJA",Não,00 - Mercadoria para revenda,0
3479,7898941712266,"EMPADA FIT DE BATATA DOCE C/ FRANGO S/ GLUTEN,LEITE,SOJA 250G LEVESSIA",1,"15,32","23,5",03/03/2026,"53,39",UN,0,,GERAL,7898941712266,"SEM GLUTEN, LACTOSE, CONSERVANTE, SOJA",Não,00 - Mercadoria para revenda,0
1051865103,7897104926212,ENERGEL BLACK C/ CAFEINA ABACAXI/HORTELA SACHES 30G BODYACTION,0,"2,698","4,9",14/11/2025,"81,62",UN,0,,SUPLEMENTOS,7897104926212,,Não,00 - Mercadoria para revenda,0
3555,7897104910310,ENERGEL BLACK C/ CAFEINA ABACAXI SACHES 30G BODYACTION,10,"2,659","4,9",,"84,28",UN,0,,SUPLEMENTOS,7897104910310,,Não,00 - Mercadoria para revenda,0
1543,7897104910242,ENERGEL BLACK C/ CAFEINA FRUTAS VERMELHAS SACHES 30G BODYACTION,0,"2,19164","4,9",16/04/2025,"123,58",UN,0,,SUPLEMENTOS,7897104910242,,Não,00 - Mercadoria para revenda,0
1051865104,7897104909567,ENERGEL BLACK C/ CAFEINA GUARANA COM ACAI SACHES 30G BODYACTION,0,"2,01232","4,9",27/06/2025,"143,5",UN,0,,SUPLEMENTOS,7897104909567,,Não,00 - Mercadoria para revenda,0
1544,7897104926236,ENERGEL BLACK C/ CAFEINA UVA SACHES 30G BODYACTION,10,"2,659","4,9",05/02/2026,"84,28",UN,0,,SUPLEMENTOS,7897104926236,,Não,00 - Mercadoria para revenda,0
1051865195,7897104907136,ENERGEL OUTDOORS GUARANA COM ACAI SACHES 30G BODYACTION,0,"2,19164","4,9",22/08/2025,"123,58",UN,0,,SUPLEMENTOS,7897104907136,10 SACHES CX,Não,00 - Mercadoria para revenda,0
1545,7897104907204,ENERGEL OUTDOORS TANGERINA SACHES 30G BODYACTION,0,"2,698","4,9",05/02/2026,"81,62",UN,0,,SUPLEMENTOS,7897104907204,10 SACHES CX,Não,00 - Mercadoria para revenda,0
2677,7898218820021,ENERGETICO CONCENTRADO 500ML - VIDA LONGA,2,10,"23,5",7/6/2025,135,UN,0,,GERAL,7898218820021,,Não,00 - Mercadoria para revenda,0
700,,ENTREGA,0,1,1,02/04/2026,0,UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
538,,ENXOFRE PO KG,1,"7,86","29,9",,"280,41",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
1051865229,7898943044037,ENZYFOR 30 SACHES 3G VITAFOR,0,"122,66571",189,04/09/2024,"54,08",UN,0,,ENCAPSULADOS,7898943044037,,Não,00 - Mercadoria para revenda,0
1651,7898919865994,ENZYFOR MIX ENZIMAS 10 SACHES 3G VITAFOR,0,"54,34","89,9",27/01/2026,"65,44",UN,0,,ENCAPSULADOS,7898919865994,,Não,00 - Mercadoria para revenda,0
10550,7898615890108,EPAZIL AMARGO 150ML LASANDAY,1,"18,95","34,9",07/02/2026,"84,17",UN,0,,ENCAPSULADOS,7898615890108,FIGADO,Não,00 - Mercadoria para revenda,0
2299,7894911851362,EQUINACEA 500MG 60CPS    SL,1,"14,4","27,9",09/12/2025,"93,75",UN,0,,ENCAPSULADOS,7894911851362,,Não,00 - Mercadoria para revenda,0
114,,ERITRITOL CRISTAL A KG,"1,102","22,38",46,4/3/2026,"105,54",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
1586,7899925428791,ERVA DE SAO CRISTOVAO CIMICIFUGA 500MG 60CAPS GOLDCAPS,1,"12,97","26,9",23/09/2025,"107,4",UN,0,,ENCAPSULADOS,7899925428791,,Não,00 - Mercadoria para revenda,0
10428,7898556210386,ERVA MATE + COLAGENO HIDROLIZADO MATENATIVO 500GR,0,12,"19,9",16/12/2024,"65,83",UN,0,,GERAL,7898556210386,ERVA MATE + COLAGENO HIDROLIZADO MATENATIVO 500GR,Não,00 - Mercadoria para revenda,0
2178,7840127002005,ERVA MATE KURUPI CAPIM LIMAO TERERE 500G,2,"15,4","26,9",02/04/2026,"74,68",UN,0,,GERAL,7840127002005,MEU MATE STORE,Não,00 - Mercadoria para revenda,0
2175,7840127000124,ERVA MATE KURUPI C/ MENTA E BOLDO TERERE 500G,12,"15,4","26,9",07/04/2026,"74,68",UN,0,,GERAL,7840127000124,MEU MATE STORE,Não,00 - Mercadoria para revenda,0
2177,7840127001848,ERVA MATE KURUPI MENTA E LIMAO 500GR,0,"15,4","24,9",09/02/2026,"61,69",UN,0,,GERAL,7840127001848,MEU MATE STORE,Não,00 - Mercadoria para revenda,0
1960,7790387015607,ERVA MATE LA MERCED ARGENTINA 500GR MEU MATE,0,"24,5","39,9",6/3/2026,"62,86",UN,0,,GERAL,7790387015607,MEU MATE STORE,Não,00 - Mercadoria para revenda,0
1051865080,7898556210430,ERVA MATE MATENATIVO (GROSSA) 1KG,3,14,"22,5",23/03/2026,"60,71",UN,0,,GERAL,7898556210430,,Não,00 - Mercadoria para revenda,0
10296,7898556210423,ERVA MATE MATENATIVO ORIGINAL 1KG,2,14,"23,5",09/04/2026,"67,86",UN,0,,GERAL,7898556210423,,Não,00 - Mercadoria para revenda,0
10294,7898556210324,ERVA MATE MENTA LARANJA MATENATIVO 500GR,1,13,"21,5",10/12/2025,"65,38",UN,0,,GERAL,7898556210324,,Não,00 - Mercadoria para revenda,0
10297,7898556210416,ERVA MATE ORGANICA MATENATIVO PREMIUM 1KG,1,14,"22,5",19/03/2026,"60,71",UN,0,,GERAL,7898556210416,,Não,00 - Mercadoria para revenda,0
105183,7790387110234,ERVA MATE TARAGUI ARGENTINA 500GR MEU MATE,4,"17,5","29,9",31/03/2026,"70,86",UN,0,,GERAL,7790387110234,,Não,00 - Mercadoria para revenda,0
210,,ERVAS FINAS KG,"0,028","23,4",51,04/04/2026,"117,95",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
2506,7896348205510,ERVILHA PARTIDA 400G JUREIA,2,"4,89","5,6",,0,UN,0,,GERAL,7896348205510,,Não,00 - Mercadoria para revenda,0
2002,11090,ERVILHA PARTIDA  500G,3,"9,84","14,9",13/09/2024,"51,42",UN,0,,GERAL,11090,,Não,00 - Mercadoria para revenda,0
1051865097,7898510171517,ERVILHA PARTIDA  500G HASI,0,"5,9","9,5",14/08/2024,"61,02",UN,0,,GERAL,7898510171517,,Não,00 - Mercadoria para revenda,0
412,,ERVILHA TOR C/WASABI 80G POTE (EMBALADO),0,"3,33","6,9",22/05/2024,"107,21",UN,0,,GERAL,,,Sim,00 - Mercadoria para revenda,0
196,,ERVILHA TOR C/WASABI KG,"0,23","34,2",95,23/03/2026,"177,78",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
3549,,ESCONDIDINHO DE AIPIM COM CARNE MAGRA - ALLERGO 300GR,0,"23,5","35,5",07/04/2026,"51,06",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
3550,,ESCONDIDINHO DE BATATA DOCE COM FRANGO - ALLERGO 300GR,0,"21,9","32,9",07/04/2026,"50,23",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
10329,7890310180027,ESCOVA DENTAL BAMBU BONI NATURAL ,1,"22,88","29,75",07/02/2025,"30,03",CX,0,,GERAL,7890310180027,,Não,00 - Mercadoria para revenda,0
378,,ESPECIARIAS CHIMARRAO KG,0,"42,86",77,10/04/2026,"79,65",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
3157,7898686180924,ESPINHEIRA SANTA 120CPS 500MG CN,2,"21,93","39,9",11/3/2026,"81,94",UN,0,,ENCAPSULADOS,7898686180924,,Não,00 - Mercadoria para revenda,0
2687,7898218820182,ESPINHEIRA SANTA 500ML VIDA LONGA,0,"9,83","24,5",14/04/2025,"149,24",UN,0,,GERAL,7898218820182,,Não,00 - Mercadoria para revenda,0
3137,7898686180207,ESPINHEIRA SANTA 60CPS 500MG CN,2,"15,45","29,9",18/3/2025,"93,53",UN,0,,ENCAPSULADOS,7898686180207,,Não,00 - Mercadoria para revenda,0
105186490,7894911867554,ESPINHEIRA SANTA 60CPS SL,0,"14,45","27,9",10/06/2025,"93,08",UN,0,,ENCAPSULADOS,7894911867554,,Não,00 - Mercadoria para revenda,0
1738,7898598728375,ESPINHEIRA SANTA 90CPS 500MG KURYERVAS,1,"14,87","29,9",09/04/2026,"101,08",UN,0,,ENCAPSULADOS,7898598728375,,Não,00 - Mercadoria para revenda,0
2383,7896098904770,ESPONJA YPE MULTIUSO C/1,0,"4,31","0,01",,0,UN,0,,INSUMOS E EMBALAGENS,7896098904770,,Não,00 - Mercadoria para revenda,0
2873,7898501761130,ESSENCIA ALECRIM SILVESTRE VIAAROMA,0,"9,32","17,9",20/03/2026,"92,06",UN,0,,ESSENCIAS,7898501761130,,Não,00 - Mercadoria para revenda,0
2936,7898501765572,ESSENCIA ALFAZEMA PROVENCAL VIAAROMA,2,"8,72","17,9",23/12/2025,"93,81",UN,0,,ESSENCIAS,7898501765572,,Não,00 - Mercadoria para revenda,0
2874,7898501761154,ESSENCIA AMBAR VIAAROMA,3,"8,5","17,9",06/01/2026,"98,82",UN,0,,ESSENCIAS,7898501761154,,Não,00 - Mercadoria para revenda,0
2933,7898501765398,ESSENCIA AMEIXA E VANILA PUNTA CANA VIAAROMA,3,"9,32","17,9",01/04/2026,"92,06",UN,0,,ESSENCIAS,7898501765398,,Não,00 - Mercadoria para revenda,0
2466,7896226300375,ESSENCIA ARCOLOR PANETONE 30ML,0,"3,99","6,9",19/12/2024,"72,93",UN,0,,GERAL,7896226300375,,Não,00 - Mercadoria para revenda,0
2860,7898501760201,ESSENCIA BABY VIAAROMA,2,"9,32","17,9",07/10/2025,"92,06",UN,0,,ESSENCIAS,7898501760201,,Não,00 - Mercadoria para revenda,0
2866,7898501760522,ESSENCIA BAMBOO VIAAROMA,4,"7,72","17,9",23/01/2026,"131,87",UN,0,,ESSENCIAS,7898501760522,,Não,00 - Mercadoria para revenda,0
2463,7896226300344,ESSENCIA BAUNILHA 30ML ARCOLOR ,1,"3,99","7,5",06/04/2026,"87,97",UN,0,,GRANEL,7896226300344,,Não,00 - Mercadoria para revenda,0
1051865160,7896072630121,ESSENCIA BAUNILHA 30ML MALAVERIO ,0,"3,67","7,5",29/01/2026,"104,36",UN,0,,GERAL,7896072630121,,Não,00 - Mercadoria para revenda,0
2960,7898501767453,ESSENCIA BEM ESTAR VIAAROMA,0,"13,96","17,9",,"21,06",UN,0,,ESSENCIAS,7898501767453,,Não,00 - Mercadoria para revenda,0
10401,7898501760607,ESSENCIA BREEZE VIAAROMA 10ML,2,"7,72","17,9",30/12/2025,"131,87",UN,0,,ESSENCIAS,7898501760607,,Não,00 - Mercadoria para revenda,0
2926,7898501764100,ESSENCIA CANCUN CEREJA TROPICAL MUNDO VIAAROMA,3,"9,32","17,9",12/03/2026,"92,06",UN,0,,ESSENCIAS,7898501764100,,Não,00 - Mercadoria para revenda,0
2875,7898501761161,ESSENCIA CANELA DA INDIA VIAAROMA,0,"8,38","17,9",20/02/2026,"101,67",UN,0,,ESSENCIAS,7898501761161,,Não,00 - Mercadoria para revenda,0
2863,7898501760416,ESSENCIA CANELA VIAAROMA,3,"9,32","17,9",20/02/2026,"92,06",UN,0,,ESSENCIAS,7898501760416,,Não,00 - Mercadoria para revenda,0
2880,7898501761628,ESSENCIA CAPIM LIMAO VIAAROMA,1,"9,32","17,9",06/03/2026,"92,06",UN,0,,ESSENCIAS,7898501761628,,Não,00 - Mercadoria para revenda,0
1771,7898501763875,ESSENCIA CASZULO CAPIM LIMAO VIAAROMA,0,"8,1","17,9",02/09/2025,"108,64",UN,0,,ESSENCIAS,7898501763875,,Não,00 - Mercadoria para revenda,0
2869,7898501760799,ESSENCIA CHA DE LIMA VIAAROMA,0,"7,72","17,9",11/10/2025,"131,87",UN,0,,ESSENCIAS,7898501760799,,Não,00 - Mercadoria para revenda,0
2864,7898501760423,ESSENCIA CITRONELA VIAAROMA,3,"8,38","17,9",31/10/2025,"101,67",UN,0,,ESSENCIAS,7898501760423,,Não,00 - Mercadoria para revenda,0
2961,7898501767477,ESSENCIA CONFORTO VIAAROMA,1,"7,72","17,9",23/01/2026,"131,87",UN,0,,ESSENCIAS,7898501767477,,Não,00 - Mercadoria para revenda,0
2885,7898501761949,ESSENCIA CRAVO VIAAROMA,0,"11,48","17,9",,"47,21",UN,0,,ESSENCIAS,7898501761949,,Não,00 - Mercadoria para revenda,0
2962,7898501767484,ESSENCIA CRIATIVIDADE VIAAROMA,0,"13,96","17,9",,"21,06",UN,0,,ESSENCIAS,7898501767484,,Não,00 - Mercadoria para revenda,0
2884,7898501761925,ESSENCIA DELICATE VIAAROMA,4,"8,72","17,9",12/03/2026,"93,81",UN,0,,ESSENCIAS,7898501761925,,Não,00 - Mercadoria para revenda,0
2963,7898501767491,ESSENCIA ENERGIA VIAAROMA,0,"13,96","17,9",,"21,06",UN,0,,ESSENCIAS,7898501767491,,Não,00 - Mercadoria para revenda,0
2964,7898501767507,ESSENCIA EQUILIBRIO VIAAROMA,0,"9,13","17,9",13/05/2025,"85,1",UN,0,,ESSENCIAS,7898501767507,,Não,00 - Mercadoria para revenda,0
2965,7898501767514,ESSENCIA ESPERANCA VIAAROMA,0,"13,96","17,9",,"21,06",UN,0,,ESSENCIAS,7898501767514,,Não,00 - Mercadoria para revenda,0
2858,7898501760102,ESSENCIA EUCALIPTO HORTELA10ML VIAAROMA,3,"8,38","17,9",23/12/2025,"101,67",UN,0,,ESSENCIAS,7898501760102,,Não,00 - Mercadoria para revenda,0
2966,7898501767521,ESSENCIA FELICIDADE VIAAROMA,0,"9,13","17,9",14/02/2025,"85,1",UN,0,,ESSENCIAS,7898501767521,,Não,00 - Mercadoria para revenda,0
2872,7898501761109,ESSENCIA FLOR DE CEREJEIRA VIAAROMA,1,"9,32","17,9",26/03/2026,"92,06",UN,0,,ESSENCIAS,7898501761109,,Não,00 - Mercadoria para revenda,0
2883,7898501761901,ESSENCIA FLOR DE FIGO VIAAROMA,1,"9,13","17,9",18/02/2026,"85,1",UN,0,,ESSENCIAS,7898501761901,,Não,00 - Mercadoria para revenda,0
2876,7898501761314,ESSENCIA FLOR DE LARANJEIRA VIAAROMA,3,"9,32","17,9",11/03/2026,"92,06",UN,0,,ESSENCIAS,7898501761314,,Não,00 - Mercadoria para revenda,0
2940,7898501765978,ESSENCIA FLOR DE LOTUS VIAAROMA,0,"8,71","17,9",02/02/2026,"94,03",UN,0,,ESSENCIAS,7898501765978,,Não,00 - Mercadoria para revenda,0
2865,7898501760430,ESSENCIA FLOR DE PITANGA VIAAROMA,2,"9,32","17,9",07/07/2025,"92,06",UN,0,,ESSENCIAS,7898501760430,,Não,00 - Mercadoria para revenda,0
2943,7898501766005,ESSENCIA GERANIO VIAAROMA,1,"9,13","17,9",12/03/2026,"85,1",UN,0,,ESSENCIAS,7898501766005,,Não,00 - Mercadoria para revenda,0
2967,7898501767538,ESSENCIA GRATIDAO VIAAROMA,0,"9,13","17,9",09/09/2025,"85,1",UN,0,,ESSENCIAS,7898501767538,,Não,00 - Mercadoria para revenda,0
2968,7898501767545,ESSENCIA HARMONIA VIAAROMA,0,"9,13","17,9",15/1/2025,"85,1",UN,0,,ESSENCIAS,7898501767545,,Não,00 - Mercadoria para revenda,0
1773,7898501769617,ESSENCIA HIDROSSOLUVEL BLACK VANILLA 30ML VIAAROMA ,1,"12,42","21,9",,"76,33",UN,0,,OLEO ESSENCIAL,7898501769617,,Não,00 - Mercadoria para revenda,0
2973,7898501769655,ESSENCIA HIDROSSOLUVEL LAVANDA 30ML VIAAROMA ,0,"12,04","21,9",24/07/2025,"81,89",UN,0,,OLEO ESSENCIAL,7898501769655,,Não,00 - Mercadoria para revenda,0
2942,7898501765992,ESSENCIA HORTENSIA VIAAROMA,1,"9,31","17,9",07/11/2025,"92,27",UN,0,,ESSENCIAS,7898501765992,,Não,00 - Mercadoria para revenda,0
2934,7898501765558,ESSENCIA JASMIM BRANCO VIAAROMA,2,"9,32","17,9",21/10/2025,"92,06",UN,0,,ESSENCIAS,7898501765558,,Não,00 - Mercadoria para revenda,0
2861,7898501760232,ESSENCIA LAVANDA 10ML VIAAROMA,10,"9,32","17,9",10/09/2025,"92,06",UN,0,,ESSENCIAS,7898501760232,,Não,00 - Mercadoria para revenda,0
2882,7898501761888,ESSENCIA LAVANDA FRANCESA VIAAROMA,0,"9,32","17,9",20/02/2026,"92,06",UN,0,,ESSENCIAS,7898501761888,,Não,00 - Mercadoria para revenda,0
2877,7898501761321,ESSENCIA LIMAO E FRAMBOESA VIAAROMA,2,"9,32","17,9",30/12/2025,"92,06",UN,0,,ESSENCIAS,7898501761321,,Não,00 - Mercadoria para revenda,0
2898,7898501762922,ESSENCIA LIMAO SICILIANO VIAAROMA,1,"8,38","17,9",07/10/2025,"101,67",UN,0,,ESSENCIAS,7898501762922,,Não,00 - Mercadoria para revenda,0
3502,7898501760126,ESSENCIA LIRIO AMBAR 10ML CLASSICA VIAAROMA,0,"9,42","17,9",26/12/2025,"90,02",UN,0,,ESSENCIAS,7898501760126,,Não,00 - Mercadoria para revenda,0
2862,7898501760294,ESSENCIA MACA COM CANELA VIAAROMA,4,"9,32","17,9",10/04/2026,"92,06",UN,0,,ESSENCIAS,7898501760294,,Não,00 - Mercadoria para revenda,0
10402,7898501762779,ESSENCIA MACADAMIA VIAAROMA,0,"8,38","17,9",31/07/2025,"101,67",UN,0,,ESSENCIAS,7898501762779,,Não,00 - Mercadoria para revenda,0
2859,7898501760140,ESSENCIA MADEIRA NOBRE VIAAROMA,1,"7,72","17,9",09/03/2026,"131,87",UN,0,,ESSENCIAS,7898501760140,,Não,00 - Mercadoria para revenda,0
2871,7898501761062,ESSENCIA MAGNOLIA VIAAROMA,0,"8,38","17,9",06/02/2026,"101,67",UN,0,,ESSENCIAS,7898501761062,,Não,00 - Mercadoria para revenda,0
2897,7898501762915,ESSENCIA MELANCIA VIAAROMA,2,"9,32","17,9",08/09/2025,"92,06",UN,0,,ESSENCIAS,7898501762915,,Não,00 - Mercadoria para revenda,0
1051864,7898501764162,ESSENCIA PARIS PEONIA MUNDO VIAAROMA,1,"7,72","17,9",01/04/2026,"131,87",UN,0,,ESSENCIAS,7898501764162,,Não,00 - Mercadoria para revenda,0
2870,7898501761055,ESSENCIA PEONIA GARDEN VIAAROMA,0,"9,13","17,9",02/12/2025,"85,1",UN,0,,ESSENCIAS,7898501761055,,Não,00 - Mercadoria para revenda,0
2894,7898501762786,ESSENCIA PIMENTA ROSA VIAAROMA,1,"9,32","17,9",24/03/2026,"92,06",UN,0,,ESSENCIAS,7898501762786,,Não,00 - Mercadoria para revenda,0
2868,7898501760621,ESSENCIA PITANGA PRETA VIAAROMA,0,"9,32","17,9",20/03/2026,"92,06",UN,0,,ESSENCIAS,7898501760621,,Não,00 - Mercadoria para revenda,0
2969,7898501767569,ESSENCIA SENSACOES TRANQUILIDADE 10ML VIAAROMA,2,"7,72","17,9",26/01/2026,"131,87",UN,0,,ESSENCIAS,7898501767569,,Não,00 - Mercadoria para revenda,0
2881,7898501761642,ESSENCIA VANILLA BLACK VIAAROMA,8,"9,32","17,9",21/11/2025,"92,06",UN,0,,ESSENCIAS,7898501761642,,Não,00 - Mercadoria para revenda,0
2867,7898501760614,ESSENCIA VANILLA VIAAROMA,11,"9,31","17,9",07/04/2026,"92,27",UN,0,,ESSENCIAS,7898501760614,,Não,00 - Mercadoria para revenda,0
2935,7898501765565,ESSENCIA VERBENA DA SICILIA 10ML VIAAROMA,0,"7,72","17,9",04/03/2026,"131,87",UN,0,,ESSENCIAS,7898501765565,,Não,00 - Mercadoria para revenda,0
2970,7898501767576,ESSENCIA VITALIDADE VIAAROMA,0,"13,96","17,9",,"21,06",UN,0,,ESSENCIAS,7898501767576,,Não,00 - Mercadoria para revenda,0
2946,7898501766074,ESSENCIA WOOD  VIAAROMA,3,"9,32","17,9",26/03/2026,"92,06",UN,0,,ESSENCIAS,7898501766074,,Não,00 - Mercadoria para revenda,0
391216,,ETIQUETA TERMICA BRANCA 40X40 RL C/30MTS BALANÇA,90,"8,27","8,27",,0,UN,0,,INSUMOS E EMBALAGENS,,BALANCA,Não,00 - Mercadoria para revenda,0
1051865264,7010518652649,EXPOSITOR DE MADEIRA PARA FAVO DE MEL JC ,0,0,350,,0,UN,0,,GERAL,7010518652649,,Não,00 - Mercadoria para revenda,0
2685,7898218820151,EXT. PROPOLIS 30ML VIDA LONGA,0,8,"19,9",04/02/2025,"148,75",UN,0,,GERAL,7898218820151,,Não,00 - Mercadoria para revenda,0
472,,EXT. PROPOLIS ABELHA SEM FERRAO ASF 30ML  (MEL JC),2,15,"39,9",12/05/2025,166,UN,0,,ENCAPSULADOS,,,Não,00 - Mercadoria para revenda,0
2803,7898483531349,EXT. PROPOLIS MARROM 30ML UNILIFE,1,"10,22","21,9",,0,UN,0,,GERAL,7898483531349,,Não,00 - Mercadoria para revenda,0
2538,7896663302550,EXT. PROPOLIS VERDE 30ML  PROPOMAX APIS FLORA,15,"20,11167","35,9",08/04/2026,"78,5",UN,0,,ENCAPSULADOS,7896663302550,,Não,00 - Mercadoria para revenda,0
2539,7896663322473,EXT. PROPOLIS VERDE 70 25% PROPOMAX APIS FLORA,7,"31,048667","55,9",02/04/2026,"80,04",UN,0,,ENCAPSULADOS,7896663322473,PROPOLIS 70 ,Não,00 - Mercadoria para revenda,0
2536,7896663301317,EXT. PROPOLIS VERDE S/ALCOOL 30ML PROPOMAX APIS FLORA,7,"19,082667","35,9",01/04/2026,"88,13",UN,0,,ENCAPSULADOS,7896663301317,,Não,00 - Mercadoria para revenda,0
2535,7896663300204,EXT. PROPOLIS VERMELHO 30ML APIS FLORA,3,"15,925","29,9",26/02/2026,"87,76",UN,0,,ENCAPSULADOS,7896663300204,EXTRATO PROPOLIS,Não,00 - Mercadoria para revenda,0
2232,7893590538816,EXTRATO BUCHINHA DO NORTE 20ML,1,"8,9","17,9",19/02/2026,"101,12",UN,0,,GERAL,7893590538816,,Não,00 - Mercadoria para revenda,0
2168,7699632222259,EXTRATO DE  AVELOZ 30ML,0,"11,67","23,5",,0,UN,0,,GERAL,7699632222259,,Não,00 - Mercadoria para revenda,0
10385,7893229554958,EXTRATO DE ERVA BALEEIRA 30 ML ,0,"15,76","26,7",27/10/2025,"69,42",UN,0,,ENCAPSULADOS,7893229554958,distrivida,Não,00 - Mercadoria para revenda,0
270,,EXTRATO DE OLIVEIRA 30 ML,1,"11,5","19,5",,0,UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
2654,7898068222273,EXTRATO DE SUCUPIRA 30ML,1,"10,57","21,9",13/03/2026,"107,19",UN,0,,ENCAPSULADOS,7898068222273,EXTRATO TEM ALCOOL,Não,00 - Mercadoria para revenda,0
2173,7814875896544,EXTRATO MELAO SAO CAETANO 30ML      DISTRIVIDA,1,"14,87","25,9",21/02/2026,"74,18",UN,0,,GERAL,7814875896544,,Não,00 - Mercadoria para revenda,0
2043,,EXTRATO SOJA PSA (LEITE DE SOJA),"1,578","16,65",35,09/04/2026,"110,21",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
116,,FARELO DE AVEIA  KG,"7,638","7,2",13,09/04/2026,"80,56",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
533,74468618121,FARELO DE AVEIA SEM GLUTEN KG,2,"13,76",25,20/02/2026,"81,69",KG,0,,GRANEL,74468618121,,Sim,00 - Mercadoria para revenda,0
363,,FARINHA BERINJELA KG,"0,008","23,68",39,04/06/2025,0,KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
437,,FARINHA DA FELICIDADE (FIBRA MACA. GERG. AVEIA. GERM TRIGO),51,"8,55","16,9",24/10/2025,"68,16",UN,0,,GERAL,,FARINHA FELICIDADE,Sim,00 - Mercadoria para revenda,0
117,,FARINHA DE AMENDOAS KG,"2,085","67,98",119,08/04/2026,"75,05",KG,0,,GRANEL,,FARINHA DE AMENDOAS BRANCA,Sim,00 - Mercadoria para revenda,0
118,,FARINHA  DE AMENDOIM KG,"0,414","12,7",29,25/3/2026,"128,35",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
119,,FARINHA DE ARROZ BRANCA KG,"3,228","8,5","13,9",09/04/2026,"63,53",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
120,,FARINHA DE ARROZ INTEGRAL KG,"2,134","8,99","14,5",30/03/2026,"61,29",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
121,,FARINHA DE AVEIA  KG,0,"6,2","12,5",09/04/2026,"101,61",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
122,,FARINHA DE BANANA VERDE KG,"1,398","15,26",33,07/04/2026,"82,32",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
123,,FARINHA DE BATATA DOCE  KG,"1,22","16,57",35,31/03/2026,"111,23",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
351,,FARINHA DE CASTANHA CAJU KG,"1,844","38,66",75,02/04/2026,94,KG,0,,GRANEL,,FARINHA DE CASTANHA CAJU TORRADA KG,Sim,00 - Mercadoria para revenda,0
